# file...... ../results/IEEE_123_feeder_0_climate.csv
# date...... Mon Nov 18 19:46:57 2024
# user...... ubuntu
# host...... (null)
# target.... climate 2
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,temperature,humidity
2013-08-28 05:48:00 PST,+81.8404,+0.4424
2013-08-28 05:49:00 PST,+81.8575,+0.442246
2013-08-28 05:50:00 PST,+81.8745,+0.442083
2013-08-28 05:51:00 PST,+81.8915,+0.441912
2013-08-28 05:52:00 PST,+81.9084,+0.441733
2013-08-28 05:53:00 PST,+81.9253,+0.441546
2013-08-28 05:54:00 PST,+81.9421,+0.44135
2013-08-28 05:55:00 PST,+81.9589,+0.441146
2013-08-28 05:56:00 PST,+81.9756,+0.440933
2013-08-28 05:57:00 PST,+81.9923,+0.440713
2013-08-28 05:58:00 PST,+82.0089,+0.440483
2013-08-28 05:59:00 PST,+82.0255,+0.440246
2013-08-28 06:00:00 PST,+82.042,+0.44
2013-08-28 06:01:00 PST,+82.0304,+0.439664
2013-08-28 06:02:00 PST,+82.0198,+0.439322
2013-08-28 06:03:00 PST,+82.01,+0.438975
2013-08-28 06:04:00 PST,+82.0012,+0.438622
2013-08-28 06:05:00 PST,+81.9932,+0.438264
2013-08-28 06:06:00 PST,+81.9862,+0.4379
2013-08-28 06:07:00 PST,+81.98,+0.437531
2013-08-28 06:08:00 PST,+81.9748,+0.437156
2013-08-28 06:09:00 PST,+81.9704,+0.436775
2013-08-28 06:10:00 PST,+81.967,+0.436389
2013-08-28 06:11:00 PST,+81.9644,+0.435997
2013-08-28 06:12:00 PST,+81.9628,+0.4356
2013-08-28 06:13:00 PST,+81.962,+0.435197
2013-08-28 06:14:00 PST,+81.9622,+0.434789
2013-08-28 06:15:00 PST,+81.9632,+0.434375
2013-08-28 06:16:00 PST,+81.9652,+0.433956
2013-08-28 06:17:00 PST,+81.968,+0.433531
2013-08-28 06:18:00 PST,+81.9718,+0.4331
2013-08-28 06:19:00 PST,+81.9764,+0.432664
2013-08-28 06:20:00 PST,+81.982,+0.432222
2013-08-28 06:21:00 PST,+81.9884,+0.431775
2013-08-28 06:22:00 PST,+81.9958,+0.431322
2013-08-28 06:23:00 PST,+82.004,+0.430864
2013-08-28 06:24:00 PST,+82.0132,+0.4304
2013-08-28 06:25:00 PST,+82.0232,+0.429931
2013-08-28 06:26:00 PST,+82.0342,+0.429456
2013-08-28 06:27:00 PST,+82.046,+0.428975
2013-08-28 06:28:00 PST,+82.0588,+0.428489
2013-08-28 06:29:00 PST,+82.0724,+0.427997
2013-08-28 06:30:00 PST,+82.087,+0.4275
2013-08-28 06:31:00 PST,+82.1024,+0.426997
2013-08-28 06:32:00 PST,+82.1188,+0.426489
2013-08-28 06:33:00 PST,+82.136,+0.425975
2013-08-28 06:34:00 PST,+82.1542,+0.425456
2013-08-28 06:35:00 PST,+82.1732,+0.424931
2013-08-28 06:36:00 PST,+82.1932,+0.4244
2013-08-28 06:37:00 PST,+82.214,+0.423864
2013-08-28 06:38:00 PST,+82.2358,+0.423322
2013-08-28 06:39:00 PST,+82.2584,+0.422775
2013-08-28 06:40:00 PST,+82.282,+0.422222
2013-08-28 06:41:00 PST,+82.3064,+0.421664
2013-08-28 06:42:00 PST,+82.3318,+0.4211
2013-08-28 06:43:00 PST,+82.358,+0.420531
2013-08-28 06:44:00 PST,+82.3852,+0.419956
2013-08-28 06:45:00 PST,+82.4132,+0.419375
2013-08-28 06:46:00 PST,+82.4422,+0.418789
2013-08-28 06:47:00 PST,+82.472,+0.418197
2013-08-28 06:48:00 PST,+82.5028,+0.4176
2013-08-28 06:49:00 PST,+82.5344,+0.416997
2013-08-28 06:50:00 PST,+82.567,+0.416389
2013-08-28 06:51:00 PST,+82.6004,+0.415775
2013-08-28 06:52:00 PST,+82.6348,+0.415156
2013-08-28 06:53:00 PST,+82.67,+0.414531
2013-08-28 06:54:00 PST,+82.7062,+0.4139
2013-08-28 06:55:00 PST,+82.7432,+0.413264
2013-08-28 06:56:00 PST,+82.7812,+0.412622
2013-08-28 06:57:00 PST,+82.82,+0.411975
2013-08-28 06:58:00 PST,+82.8598,+0.411322
2013-08-28 06:59:00 PST,+82.9004,+0.410664
2013-08-28 07:00:00 PST,+82.942,+0.41
2013-08-28 07:01:00 PST,+83.0213,+0.408921
2013-08-28 07:02:00 PST,+83.1003,+0.40785
2013-08-28 07:03:00 PST,+83.1789,+0.406787
2013-08-28 07:04:00 PST,+83.2572,+0.405733
2013-08-28 07:05:00 PST,+83.3351,+0.404688
2013-08-28 07:06:00 PST,+83.4127,+0.40365
2013-08-28 07:07:00 PST,+83.4899,+0.402621
2013-08-28 07:08:00 PST,+83.5668,+0.4016
2013-08-28 07:09:00 PST,+83.6433,+0.400588
2013-08-28 07:10:00 PST,+83.7195,+0.399583
2013-08-28 07:11:00 PST,+83.7953,+0.398587
2013-08-28 07:12:00 PST,+83.8708,+0.3976
2013-08-28 07:13:00 PST,+83.9459,+0.396621
2013-08-28 07:14:00 PST,+84.0207,+0.39565
2013-08-28 07:15:00 PST,+84.0951,+0.394687
2013-08-28 07:16:00 PST,+84.1692,+0.393733
2013-08-28 07:17:00 PST,+84.2429,+0.392787
2013-08-28 07:18:00 PST,+84.3163,+0.39185
2013-08-28 07:19:00 PST,+84.3893,+0.390921
2013-08-28 07:20:00 PST,+84.462,+0.39
2013-08-28 07:21:00 PST,+84.5343,+0.389087
2013-08-28 07:22:00 PST,+84.6063,+0.388183
2013-08-28 07:23:00 PST,+84.6779,+0.387288
2013-08-28 07:24:00 PST,+84.7492,+0.3864
2013-08-28 07:25:00 PST,+84.8201,+0.385521
2013-08-28 07:26:00 PST,+84.8907,+0.38465
2013-08-28 07:27:00 PST,+84.9609,+0.383788
2013-08-28 07:28:00 PST,+85.0308,+0.382933
2013-08-28 07:29:00 PST,+85.1003,+0.382087
2013-08-28 07:30:00 PST,+85.1695,+0.38125
2013-08-28 07:31:00 PST,+85.2383,+0.380421
2013-08-28 07:32:00 PST,+85.3068,+0.3796
2013-08-28 07:33:00 PST,+85.3749,+0.378787
2013-08-28 07:34:00 PST,+85.4427,+0.377983
2013-08-28 07:35:00 PST,+85.5101,+0.377188
2013-08-28 07:36:00 PST,+85.5772,+0.3764
2013-08-28 07:37:00 PST,+85.6439,+0.375621
2013-08-28 07:38:00 PST,+85.7103,+0.37485
2013-08-28 07:39:00 PST,+85.7763,+0.374088
2013-08-28 07:40:00 PST,+85.842,+0.373333
2013-08-28 07:41:00 PST,+85.9073,+0.372587
2013-08-28 07:42:00 PST,+85.9723,+0.37185
2013-08-28 07:43:00 PST,+86.0369,+0.371121
2013-08-28 07:44:00 PST,+86.1012,+0.3704
2013-08-28 07:45:00 PST,+86.1651,+0.369688
2013-08-28 07:46:00 PST,+86.2287,+0.368983
2013-08-28 07:47:00 PST,+86.2919,+0.368287
2013-08-28 07:48:00 PST,+86.3548,+0.3676
2013-08-28 07:49:00 PST,+86.4173,+0.366921
2013-08-28 07:50:00 PST,+86.4795,+0.36625
2013-08-28 07:51:00 PST,+86.5413,+0.365587
2013-08-28 07:52:00 PST,+86.6028,+0.364933
2013-08-28 07:53:00 PST,+86.6639,+0.364288
2013-08-28 07:54:00 PST,+86.7247,+0.36365
2013-08-28 07:55:00 PST,+86.7851,+0.363021
2013-08-28 07:56:00 PST,+86.8452,+0.3624
2013-08-28 07:57:00 PST,+86.9049,+0.361788
2013-08-28 07:58:00 PST,+86.9643,+0.361183
2013-08-28 07:59:00 PST,+87.0233,+0.360587
2013-08-28 08:00:00 PST,+87.082,+0.36
2013-08-28 08:01:00 PST,+87.1211,+0.359749
2013-08-28 08:02:00 PST,+87.1606,+0.359494
2013-08-28 08:03:00 PST,+87.2003,+0.359237
2013-08-28 08:04:00 PST,+87.2404,+0.358978
2013-08-28 08:05:00 PST,+87.2807,+0.358715
2013-08-28 08:06:00 PST,+87.3214,+0.35845
2013-08-28 08:07:00 PST,+87.3623,+0.358182
2013-08-28 08:08:00 PST,+87.4036,+0.357911
2013-08-28 08:09:00 PST,+87.4451,+0.357638
2013-08-28 08:10:00 PST,+87.487,+0.357361
2013-08-28 08:11:00 PST,+87.5291,+0.357082
2013-08-28 08:12:00 PST,+87.5716,+0.3568
2013-08-28 08:13:00 PST,+87.6143,+0.356515
2013-08-28 08:14:00 PST,+87.6574,+0.356228
